bar_index,timestamp_utc,equity
0,2026-04-30T05:00:00Z,10000.0
1,2026-04-30T06:00:00Z,10000.0
2,2026-04-30T07:00:00Z,10000.0
3,2026-04-30T08:00:00Z,10000.0
4,2026-04-30T09:00:00Z,10000.0
5,2026-04-30T10:00:00Z,10000.0
6,2026-04-30T11:00:00Z,10000.0
7,2026-04-30T12:00:00Z,10000.0
8,2026-04-30T13:00:00Z,10000.0
9,2026-04-30T14:00:00Z,10000.0
10,2026-04-30T15:00:00Z,10000.0
11,2026-04-30T16:00:00Z,10000.0
12,2026-04-30T17:00:00Z,10000.0
13,2026-04-30T18:00:00Z,10000.0
14,2026-04-30T19:00:00Z,10000.0
15,2026-04-30T20:00:00Z,10000.0
16,2026-04-30T21:00:00Z,10000.0
17,2026-04-30T22:00:00Z,10000.0
18,2026-04-30T23:00:00Z,10000.0
19,2026-05-01T00:00:00Z,10000.0
20,2026-05-01T01:00:00Z,10000.0
21,2026-05-01T02:00:00Z,10000.0
22,2026-05-01T03:00:00Z,10000.0
23,2026-05-01T04:00:00Z,10000.0
24,2026-05-01T05:00:00Z,10000.0
25,2026-05-01T06:00:00Z,10000.0
26,2026-05-01T07:00:00Z,10000.0
27,2026-05-01T08:00:00Z,10000.0
28,2026-05-01T09:00:00Z,10000.0
29,2026-05-01T10:00:00Z,10000.0
30,2026-05-01T11:00:00Z,10000.0
31,2026-05-01T12:00:00Z,10000.0
32,2026-05-01T13:00:00Z,10000.0
33,2026-05-01T14:00:00Z,10000.0
34,2026-05-01T15:00:00Z,10000.0
35,2026-05-01T16:00:00Z,10000.0
36,2026-05-01T17:00:00Z,10000.0
37,2026-05-01T18:00:00Z,10000.0
38,2026-05-01T19:00:00Z,10000.0
39,2026-05-01T20:00:00Z,10000.0
40,2026-05-03T21:00:00Z,10000.0
41,2026-05-03T22:00:00Z,10000.0
42,2026-05-03T23:00:00Z,10000.0
43,2026-05-04T00:00:00Z,10000.0
44,2026-05-04T01:00:00Z,10000.0
45,2026-05-04T02:00:00Z,10000.0
46,2026-05-04T03:00:00Z,10000.0
47,2026-05-04T04:00:00Z,10000.0
48,2026-05-04T05:00:00Z,10000.0
49,2026-05-04T06:00:00Z,10000.0
50,2026-05-04T07:00:00Z,10000.0
51,2026-05-04T08:00:00Z,10000.0
52,2026-05-04T09:00:00Z,10000.0
53,2026-05-04T10:00:00Z,10000.0
54,2026-05-04T11:00:00Z,10000.0
55,2026-05-04T12:00:00Z,10000.0
56,2026-05-04T13:00:00Z,10000.0
57,2026-05-04T14:00:00Z,10000.0
58,2026-05-04T15:00:00Z,10000.0
59,2026-05-04T16:00:00Z,10000.0
60,2026-05-04T17:00:00Z,10000.0
61,2026-05-04T18:00:00Z,10000.0
62,2026-05-04T19:00:00Z,10000.0
63,2026-05-04T20:00:00Z,10000.0
64,2026-05-04T21:00:00Z,10000.0
65,2026-05-04T22:00:00Z,10000.0
66,2026-05-04T23:00:00Z,10000.0
67,2026-05-05T00:00:00Z,10000.0
68,2026-05-05T01:00:00Z,10000.0
69,2026-05-05T02:00:00Z,10000.0
70,2026-05-05T03:00:00Z,10000.0
71,2026-05-05T04:00:00Z,10000.0
72,2026-05-05T05:00:00Z,10000.0
73,2026-05-05T06:00:00Z,10000.0
74,2026-05-05T07:00:00Z,10000.0
75,2026-05-05T08:00:00Z,10000.0
76,2026-05-05T09:00:00Z,10000.0
77,2026-05-05T10:00:00Z,10000.0
78,2026-05-05T11:00:00Z,10000.0
79,2026-05-05T12:00:00Z,10000.0
80,2026-05-05T13:00:00Z,10000.0
81,2026-05-05T14:00:00Z,10000.0
82,2026-05-05T15:00:00Z,10000.0
83,2026-05-05T16:00:00Z,10000.0
84,2026-05-05T17:00:00Z,10000.0
85,2026-05-05T18:00:00Z,10000.0
86,2026-05-05T19:00:00Z,10000.0
87,2026-05-05T20:00:00Z,10000.0
88,2026-05-05T21:00:00Z,10000.0
89,2026-05-05T22:00:00Z,10000.0
90,2026-05-05T23:00:00Z,10000.0
91,2026-05-06T00:00:00Z,10000.0
92,2026-05-06T01:00:00Z,10000.0
93,2026-05-06T02:00:00Z,10000.0
94,2026-05-06T03:00:00Z,10000.0
95,2026-05-06T04:00:00Z,10000.0
96,2026-05-06T05:00:00Z,10000.0
97,2026-05-06T06:00:00Z,10000.0
98,2026-05-06T07:00:00Z,10000.0
99,2026-05-06T08:00:00Z,10000.0
100,2026-05-06T09:00:00Z,10000.0
101,2026-05-06T10:00:00Z,10000.0
102,2026-05-06T11:00:00Z,10000.0
103,2026-05-06T12:00:00Z,10000.0
104,2026-05-06T13:00:00Z,10000.0
105,2026-05-06T14:00:00Z,10000.0
106,2026-05-06T15:00:00Z,10000.0
107,2026-05-06T16:00:00Z,10000.0
108,2026-05-06T17:00:00Z,10000.0
109,2026-05-06T18:00:00Z,10000.0
110,2026-05-06T19:00:00Z,10000.0
111,2026-05-06T20:00:00Z,10000.0
112,2026-05-06T21:00:00Z,10000.0
113,2026-05-06T22:00:00Z,10000.0
114,2026-05-06T23:00:00Z,10000.0
115,2026-05-07T00:00:00Z,10000.0
116,2026-05-07T01:00:00Z,10000.0
117,2026-05-07T02:00:00Z,10000.0
118,2026-05-07T03:00:00Z,10000.0
119,2026-05-07T04:00:00Z,10000.0
120,2026-05-07T05:00:00Z,10000.0
121,2026-05-07T06:00:00Z,10000.0
122,2026-05-07T07:00:00Z,10000.0
123,2026-05-07T08:00:00Z,10000.0
124,2026-05-07T09:00:00Z,9979.048940782875
125,2026-05-07T10:00:00Z,9979.048940782875
126,2026-05-07T11:00:00Z,9979.048940782875
127,2026-05-07T12:00:00Z,9979.048940782875
128,2026-05-07T13:00:00Z,9979.048940782875
129,2026-05-07T14:00:00Z,9979.048940782875
130,2026-05-07T15:00:00Z,9979.048940782875
131,2026-05-07T16:00:00Z,9979.048940782875
132,2026-05-07T17:00:00Z,9979.048940782875
133,2026-05-07T18:00:00Z,9979.048940782875
134,2026-05-07T19:00:00Z,9979.048940782875
135,2026-05-07T20:00:00Z,9979.048940782875
136,2026-05-07T21:00:00Z,9979.048940782875
137,2026-05-07T22:00:00Z,9979.048940782875
138,2026-05-07T23:00:00Z,9979.048940782875
139,2026-05-08T00:00:00Z,9979.048940782875
140,2026-05-08T01:00:00Z,9979.048940782875
141,2026-05-08T02:00:00Z,9979.048940782875
142,2026-05-08T03:00:00Z,9979.048940782875
143,2026-05-08T04:00:00Z,9979.048940782875
144,2026-05-08T05:00:00Z,9979.048940782875
145,2026-05-08T06:00:00Z,9979.048940782875
146,2026-05-08T07:00:00Z,9979.048940782875
147,2026-05-08T08:00:00Z,9979.048940782875
148,2026-05-08T09:00:00Z,9979.048940782875
149,2026-05-08T10:00:00Z,9979.048940782875
150,2026-05-08T11:00:00Z,9979.048940782875
151,2026-05-08T12:00:00Z,9979.048940782875
152,2026-05-08T13:00:00Z,9979.048940782875
153,2026-05-08T14:00:00Z,9979.048940782875
154,2026-05-08T15:00:00Z,9979.048940782875
155,2026-05-08T16:00:00Z,9979.048940782875
156,2026-05-08T17:00:00Z,9979.048940782875
157,2026-05-08T18:00:00Z,9979.048940782875
158,2026-05-08T19:00:00Z,9979.048940782875
159,2026-05-08T20:00:00Z,9979.048940782875
160,2026-05-10T21:00:00Z,9979.048940782875
161,2026-05-10T22:00:00Z,9979.048940782875
162,2026-05-10T23:00:00Z,9979.048940782875
163,2026-05-11T00:00:00Z,9979.048940782875
164,2026-05-11T01:00:00Z,9979.048940782875
165,2026-05-11T02:00:00Z,9979.048940782875
166,2026-05-11T03:00:00Z,9979.048940782875
167,2026-05-11T04:00:00Z,9979.048940782875
168,2026-05-11T05:00:00Z,9979.048940782875
169,2026-05-11T06:00:00Z,9979.048940782875
170,2026-05-11T07:00:00Z,9979.048940782875
171,2026-05-11T08:00:00Z,9979.048940782875
172,2026-05-11T09:00:00Z,9979.048940782875
173,2026-05-11T10:00:00Z,9979.048940782875
174,2026-05-11T11:00:00Z,9979.048940782875
175,2026-05-11T12:00:00Z,9979.048940782875
176,2026-05-11T13:00:00Z,9979.048940782875
177,2026-05-11T14:00:00Z,9979.048940782875
178,2026-05-11T15:00:00Z,9979.048940782875
179,2026-05-11T16:00:00Z,9979.048940782875
180,2026-05-11T17:00:00Z,9979.048940782875
181,2026-05-11T18:00:00Z,9979.048940782875
182,2026-05-11T19:00:00Z,9979.048940782875
183,2026-05-11T20:00:00Z,9979.048940782875
184,2026-05-11T21:00:00Z,9979.048940782875
185,2026-05-11T22:00:00Z,9979.048940782875
186,2026-05-11T23:00:00Z,9979.048940782875
187,2026-05-12T00:00:00Z,9979.048940782875
188,2026-05-12T01:00:00Z,9979.048940782875
189,2026-05-12T02:00:00Z,9979.048940782875
190,2026-05-12T03:00:00Z,9979.048940782875
191,2026-05-12T04:00:00Z,9979.048940782875
192,2026-05-12T05:00:00Z,9979.048940782875
193,2026-05-12T06:00:00Z,9979.048940782875
194,2026-05-12T07:00:00Z,9979.048940782875
195,2026-05-12T08:00:00Z,9979.048940782875
196,2026-05-12T09:00:00Z,9979.048940782875
197,2026-05-12T10:00:00Z,9979.048940782875
198,2026-05-12T11:00:00Z,9979.048940782875
199,2026-05-12T12:00:00Z,9979.048940782875
200,2026-05-12T13:00:00Z,9979.048940782875
201,2026-05-12T14:00:00Z,9979.048940782875
202,2026-05-12T15:00:00Z,9979.048940782875
203,2026-05-12T16:00:00Z,9979.048940782875
204,2026-05-12T17:00:00Z,9979.048940782875
205,2026-05-12T18:00:00Z,9979.048940782875
206,2026-05-12T19:00:00Z,9979.048940782875
207,2026-05-12T20:00:00Z,9979.048940782875
208,2026-05-12T21:00:00Z,9979.048940782875
209,2026-05-12T22:00:00Z,9979.048940782875
210,2026-05-12T23:00:00Z,9979.048940782875
211,2026-05-13T00:00:00Z,9979.048940782875
212,2026-05-13T01:00:00Z,9979.048940782875
213,2026-05-13T02:00:00Z,9979.048940782875
214,2026-05-13T03:00:00Z,9979.048940782875
